internalTaxonId,redlistCategory,systems,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild
61855263,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
61789630,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61786867,Near Threatened,Terrestrial|Freshwater (=Inland waters),Oceanian,,FALSE,FALSE
61781923,Least Concern,Terrestrial|Freshwater (=Inland waters),Afrotropical,,FALSE,FALSE
61781834,Least Concern,Terrestrial|Freshwater (=Inland waters),Afrotropical,,FALSE,FALSE
61769583,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61767847,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61752097,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61752071,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
61741660,Least Concern,Terrestrial|Freshwater (=Inland waters),Afrotropical,,FALSE,FALSE
61709172,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Oceanian,,FALSE,FALSE
61709141,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Indomalayan|Palearctic,,FALSE,FALSE
61695117,Least Concern,Terrestrial|Freshwater (=Inland waters),Afrotropical|Indomalayan|Oceanian|Palearctic,,FALSE,FALSE
61692251,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61688072,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61687964,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61686959,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61659795,Near Threatened,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
61655468,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
61655451,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
61650582,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Afrotropical,,FALSE,FALSE
61634940,Least Concern,Terrestrial|Marine,Neotropical,,FALSE,FALSE
61634657,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61634649,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61634607,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61634591,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61627085,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
61627052,Least Concern,Terrestrial|Freshwater (=Inland waters),Afrotropical,,FALSE,FALSE
61623294,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
61612971,Least Concern,Terrestrial|Freshwater (=Inland waters),Afrotropical,,FALSE,FALSE
61612961,Least Concern,Terrestrial|Freshwater (=Inland waters),Afrotropical,,FALSE,FALSE
61567591,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61553315,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
61553308,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
61545710,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
61536248,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61536191,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61534039,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61533973,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61517218,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
61517196,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
61513537,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
61488027,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61487852,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61469908,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
61469878,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
61434337,Least Concern,Terrestrial,Indomalayan|Oceanian,,FALSE,FALSE
61433519,Least Concern,Terrestrial|Freshwater (=Inland waters),Australasian|Indomalayan|Oceanian,,FALSE,FALSE
61432919,Least Concern,Terrestrial,Australasian|Indomalayan|Oceanian,,FALSE,FALSE
61419028,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61418830,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61366030,Critically Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
61365811,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
61365784,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
61364057,Near Threatened,Terrestrial,Afrotropical,,FALSE,FALSE
61204155,Least Concern,Terrestrial,Nearctic,,FALSE,FALSE
61204079,Least Concern,Terrestrial,Nearctic,,FALSE,FALSE
61201753,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61201742,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61200304,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61200240,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61173094,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
61173059,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61172969,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61162365,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
61162182,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
60946473,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
60946163,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
60883364,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
60860042,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
60859997,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
60859989,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
60847684,Least Concern,Terrestrial,Indomalayan|Oceanian,,FALSE,FALSE
60838951,Least Concern,Terrestrial,Oceanian,,FALSE,FALSE
60835335,Least Concern,Terrestrial,Indomalayan|Oceanian,,FALSE,FALSE
60824542,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan|Palearctic,,FALSE,FALSE
60760066,Endangered,Terrestrial,Oceanian,,FALSE,FALSE
60759996,Least Concern,Terrestrial,Oceanian,,FALSE,FALSE
60755628,Near Threatened,Terrestrial,Afrotropical,,FALSE,FALSE
60754279,Near Threatened,Terrestrial,Afrotropical,,FALSE,FALSE
60543526,Near Threatened,Terrestrial,Indomalayan,,FALSE,FALSE
60543516,Critically Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
60543351,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
60483076,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan|Palearctic,,FALSE,FALSE
60482887,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan|Oceanian|Palearctic,,FALSE,FALSE
60444823,Least Concern,Terrestrial,Oceanian,,FALSE,FALSE
60444792,Least Concern,Terrestrial,Oceanian,,FALSE,FALSE
59544947,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
59122162,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
59122148,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
59092533,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
59092521,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
58894358,Near Threatened,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
58893474,Least Concern,Terrestrial|Freshwater (=Inland waters),Palearctic,,FALSE,FALSE
58892549,Vulnerable,Terrestrial|Freshwater (=Inland waters),Palearctic,,FALSE,FALSE
58850556,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
58850505,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
57505356,Near Threatened,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
57505347,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
57460899,Vulnerable,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
57460802,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
57432950,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
57287221,Endangered,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
56799157,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
56798923,Endangered,Terrestrial,Australasian,,FALSE,FALSE
56798850,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
56798733,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
56798504,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
56798439,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
56798399,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
56796872,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
56796731,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
56796650,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
56796562,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
56796470,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
56793245,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
56792661,Endangered,Terrestrial,Australasian,,FALSE,FALSE
56792080,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
56791841,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56791796,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56791472,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
56378936,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
56351244,Near Threatened,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
56350320,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
56350253,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
56344279,Vulnerable,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
56252106,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56252074,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56251982,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
56251924,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56251820,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56251804,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
56251714,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56251581,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56251524,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56251432,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56251262,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56251048,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56250930,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56250838,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56250729,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
56250496,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56250107,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56250011,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56249964,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
56249884,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
56249668,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56249539,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
56249384,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56249260,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56249143,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56248963,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56248833,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
56248794,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56245818,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56234318,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56234275,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56234251,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
56234232,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56234213,Critically Endangered,Terrestrial,Neotropical,,FALSE,FALSE
56234195,Critically Endangered,Terrestrial,Neotropical,,FALSE,FALSE
56234142,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56234119,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56234098,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56234077,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56219659,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56219612,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56219504,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56219418,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
56219033,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56219008,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56218971,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56156550,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56156368,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56156054,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56156021,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56155933,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
56155920,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56155898,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56155840,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56155804,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56155670,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56155603,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56155492,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
56154558,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
56154348,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
56154190,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56154151,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56154104,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56154047,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56154005,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
56153891,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56153800,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56153602,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56152866,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56152769,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
56152705,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56152608,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56152389,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56152187,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56152169,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56152121,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
56152029,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56151913,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56151830,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
56151613,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56150793,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56149367,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56149292,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
56149101,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56149063,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56149018,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56148986,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
56118863,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
56118681,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56118578,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56098897,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
56097589,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56096397,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
56096322,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56095357,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56091871,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56091667,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56091642,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56091627,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56091604,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56091460,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56091397,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56086434,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56086372,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56086313,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
56086030,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56085628,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56085562,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
56085454,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56085384,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56085343,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56077929,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56077862,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56077811,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56077744,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56077725,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56077706,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
56077628,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
56077592,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56077336,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
56077327,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56077311,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56077298,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56077275,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56077261,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
56077250,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56077110,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56077101,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56077083,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
56077069,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56065022,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
56064748,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
56064503,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56064369,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56064342,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
56064318,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56064277,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
56064240,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56064216,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56064183,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56064174,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56064151,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56064105,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56063733,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56063125,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56063101,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56063046,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
56063030,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56063010,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56062975,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56062960,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56062923,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
56062792,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56062779,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56062767,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56062739,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
56062717,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56062677,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56062626,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56062603,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
56062407,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56062203,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56062171,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56061164,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56060499,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
56060266,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56060210,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
56060171,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
56059703,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
56059665,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56059651,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56059145,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
56058825,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56058601,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56058412,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56057954,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56057897,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56057741,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56057615,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
56053126,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56052691,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56052461,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
56052446,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
